company.GVKEY,year.fyear,cf,earning.ni,lv_book,lv_mkt
184673,2010-12-31,3.80199999999999,   -7.355,0.00824567102271308,
185319,2010-12-31,42.997,    4.827,0.00185939436869134,Inf
185699,2010-12-31,72.191,   20.368,0.0603802253014351,
185790,2010-12-31,-76.757,   29.241,0.229268191008191,
185881,2010-12-31,-115.204,   84.694,0.328809668444982,
185944,2010-12-31,45.265,   20.816,0,
186289,2010-12-31,,,0,0
200595,2010-12-31,116.602,  156.283,0.134757141584049,302.071513002364
203890,2010-12-31,538.59, 1647.997,0.249353927792161,13.7731773864265
204867,2010-12-31,-71.3960000000001, 1189.425,0.0568270088822666,0.391069884274388
209410,2010-12-31,101.055, -181.747,0.30022364173883,46.3954673159768
211009,2010-12-31,977, 1499.000,0,0
211819,2010-12-31,-555.260999999999, 3464.763,,
221821,2010-12-31,-242.799,  632.347,0.1375865257625,6.73842595100599
223082,2010-12-31,440.4, 1097.800,0.0821519274106046,0.480323468925372
223098,2010-12-31,-23.035,  247.867,0.0556073859390368,6.46633593196315
223148,2010-12-31,-1770.138, 1368.044,,
223547,2010-12-31,5, -739.000,0.225736095965104,
223911,2010-12-31,4950.435, 5926.595,0.0641085291362758,3.65896989356197
248136,2010-12-31,54846.677, 4993.088,,
252940,2010-12-31,4843.705, 5579.942,,
260737,2010-12-31,-0.131,  -20.436,0.0109984501335126,
264387,2010-12-31,-12.828,    8.117,0.0149741324719206,0.0553808170995671
264468,2010-12-31,,,,
264647,2010-12-31,,,,
266257,2010-12-31,-481.221,  180.412,0.334552417053664,0.345373256073948
  1004,2011-12-31,10.835,   67.723,0.36058794354117,3179.62248995984
  1072,2011-12-31,16.605,  152.805,0,0
  1210,2011-12-31,-0.702,    1.350,0,
  1393,2011-12-31,-25.102,  205.367,0.319337067857658,1.36428736661991
  1554,2011-12-31,-35.775,   21.422,0.0177119726655688,0.031181583681963
  1562,2011-12-31,15.183,   11.343,0,0
  1618,2011-12-31,2.091,   -1.143,0.10502908308256,
  2073,2011-12-31,2.727,    3.279,0,
  2163,2011-12-31,16.606,    3.997,0,0
  2269,2011-12-31,268.854,  265.932,0.223794817883042,2.79453044431076
  2282,2011-12-31,-21.784,   72.850,0.127339959484958,
  2411,2011-12-31,0, 3200.197,0.41297809313569,6.19674146266511
